source_file,source_sheet,project_name,unit_code,unit_type,price,bua,land_area,garden_area,roof_area,bedrooms,bathrooms,finishing,delivery_status,status,location,price_per_sqm,has_garden,has_roof
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Rai Valleys,,,17222985.68,206.0,,64.9,14.9,,,,,,,83606.72660194174,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,24618566.33,239.0,,59.745,78.3,,,,,,,103006.55368200837,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,23468098.54,239.0,,59.739,78.3,,,,,,,98192.8809205021,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,23286364.83,239.0,,114.702,78.3,,,,,,,97432.48882845188,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,25551386.5,239.0,,118.746,78.3,,,,,,,106909.5669456067,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20718026.96,248.0,,56.0,24.148,,,,,,,83540.43129032258,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20717935.47,248.0,,56.0,24.14,,,,,,,83540.06237903226,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20717981.22,248.0,,56.0,24.144,,,,,,,83540.24685483871,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,25723865.8,259.0,,162.0,24.722,,,,,,,99319.94517374517,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19772676.03,248.0,,54.0,24.148,,,,,,,79728.53237903226,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,25293808.17,259.0,,272.0,24.722,,,,,,,97659.49100386101,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,24579219.4,259.0,,158.0,24.722,,,,,,,94900.461003861,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20688077.7,248.0,,54.0,24.148,,,,,,,83419.66814516128,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20687986.22,248.0,,54.0,24.14,,,,,,,83419.29927419354,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20688031.96,248.0,,54.0,24.144,,,,,,,83419.48370967743,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19955756.37,248.0,,54.0,24.148,,,,,,,80466.75955645162,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19955668.12,248.0,,54.0,24.14,,,,,,,80466.40370967743,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20747976.21,248.0,,58.0,24.148,,,,,,,83661.19439516129,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20777925.46,248.0,,60.0,24.148,,,,,,,83781.9575,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20807783.24,248.0,,62.0,24.14,,,,,,,83902.35177419354,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20837778.23,248.0,,64.0,24.144,,,,,,,84023.29931451613,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20703052.33,248.0,,55.0,24.148,,,,,,,83480.04971774193,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20702960.85,248.0,,55.0,24.14,,,,,,,83479.6808467742,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19970156.8,248.0,,55.0,24.144,,,,,,,80524.82580645161,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32811026.73,240.0,,280.0,39.5,,,,,,,136712.611375,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32191950.75,240.0,,280.0,39.5,,,,,,,134133.128125,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,35413378.76,240.0,,238.0,39.5,,,,,,,147555.74483333333,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,33019599.23,240.0,,214.722,39.5,,,,,,,137581.66345833332,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32167418.95,240.0,,220.0,39.5,,,,,,,134030.91229166667,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,29268063.78,240.0,,220.0,39.5,,,,,,,121950.26575,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21119252.88,239.0,,50.0,72.1,,,,,,,88365.07481171547,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,24560382.97,239.0,,95.0,72.1,,,,,,,102763.10866108786,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22981936.83,239.0,,46.0,72.1,,,,,,,96158.73150627615,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22172099.85,239.0,,49.0,72.1,,,,,,,92770.29225941423,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21013340.25,239.0,,54.0,72.1,,,,,,,87921.92573221757,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22392611.18,239.0,,65.0,72.1,,,,,,,93692.93380753139,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22337483.35,239.0,,61.0,72.1,,,,,,,93462.27343096235,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,34044886.12,240.0,,225.0,39.5,,,,,,,141853.69216666665,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21931607.71,239.0,,47.0,72.1,,,,,,,91764.0489958159,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,23463937.3,239.0,,95.0,72.1,,,,,,,98175.46987447698,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21958906.59,239.0,,49.0,72.1,,,,,,,91878.27025104602,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20945093.06,239.0,,49.0,72.1,,,,,,,87636.37263598325,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22144535.94,239.0,,47.0,72.1,,,,,,,92654.96209205022,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22158317.9,239.0,,48.0,72.1,,,,,,,92712.62719665271,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21026989.69,239.0,,55.0,72.1,,,,,,,87979.03635983264,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22199663.77,239.0,,51.0,72.1,,,,,,,92885.62246861924,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20931443.62,239.0,,48.0,72.1,,,,,,,87579.26200836821,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22040803.22,239.0,,55.0,72.1,,,,,,,92220.9339748954,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21040639.13,239.0,,56.0,72.1,,,,,,,88036.14698744769,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32697847.06,240.0,,213.0,39.5,,,,,,,136241.02941666666,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32719705.44,240.0,,215.0,39.5,,,,,,,136332.106,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21819907.31,248.0,,54.0,24.148,,,,,,,87983.49721774193,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19815612.13,248.0,,57.0,24.148,,,,,,,79901.66181451612,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19829924.17,248.0,,58.0,24.148,,,,,,,79959.37165322581,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19844148.76,248.0,,59.0,24.14,,,,,,,80016.72887096775,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19858504.51,248.0,,60.0,24.144,,,,,,,80074.61495967742,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19786900.63,248.0,,55.0,24.14,,,,,,,79785.88963709677,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19786988.07,248.0,,55.0,24.148,,,,,,,79786.24221774194,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19786944.35,248.0,,55.0,24.144,,,,,,,79786.06592741936,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21121924.99,248.0,,62.0,24.14,,,,,,,85169.05237903225,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,27117593.25,259.0,,204.0,24.722,,,,,,,104701.13223938223,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20912697.11,248.0,,69.0,24.148,,,,,,,84325.39157258064,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21032494.12,248.0,,77.0,24.148,,,,,,,84808.44403225806,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32643201.12,240.0,,208.0,39.5,,,,,,,136013.33800000002,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,32807138.95,240.0,,223.0,39.5,,,,,,,136696.41229166667,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,31592059.73,240.0,,223.0,39.5,,,,,,,131633.58220833333,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,34319206.92,240.0,,222.407,39.5,,,,,,,142996.6955,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,31227904.62,240.0,,222.365,39.5,,,,,,,130116.26925,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,31200860.45,240.0,,220.0,39.5,,,,,,,130003.58520833333,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,31841381.74,240.0,,204.0,39.5,,,,,,,132672.42391666665,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,35014260.98,240.0,,204.0,39.5,,,,,,,145892.75408333333,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19772588.6,248.0,,54.0,24.14,,,,,,,79728.17983870968,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19772632.32,248.0,,54.0,24.144,,,,,,,79728.35612903225,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19844192.48,248.0,,59.0,24.144,,,,,,,80016.90516129033,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19858548.23,248.0,,60.0,24.148,,,,,,,80074.79125,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19872772.83,248.0,,61.0,24.14,,,,,,,80132.1485080645,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19887128.58,248.0,,62.0,24.144,,,,,,,80190.03459677419,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19973044.49,248.0,,68.0,24.148,,,,,,,80536.46971774193,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22034587.81,248.0,,69.0,24.148,,,,,,,88849.14439516129,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22830088.21,248.0,,54.0,24.148,,,,,,,92056.8072983871,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,22021943.49,248.0,,54.0,24.148,,,,,,,88798.15923387096,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20519839.48,248.0,,55.0,24.148,,,,,,,82741.28822580645,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20504906.7,248.0,,54.0,24.14,,,,,,,82681.0754032258,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,25374877.36,259.0,,151.0,24.722,,,,,,,97972.49945945946,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21834219.35,248.0,,55.0,24.148,,,,,,,88041.20705645162,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,24522549.53,259.0,,153.0,24.722,,,,,,,94681.65841698842,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19801300.1,248.0,,56.0,24.148,,,,,,,79843.95201612904,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19801212.67,248.0,,56.0,24.14,,,,,,,79843.59947580646,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19801256.38,248.0,,56.0,24.144,,,,,,,79843.77572580645,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,24556551.46,259.0,,156.0,24.722,,,,,,,94812.94,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,20903538.67,248.0,,60.0,24.148,,,,,,,84288.46237903227,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19858460.8,248.0,,60.0,24.14,,,,,,,80074.43870967742,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,21066797.16,248.0,,58.0,24.14,,,,,,,84946.76274193548,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19829880.45,248.0,,58.0,24.144,,,,,,,79959.19536290322,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19844236.2,248.0,,59.0,24.148,,,,,,,80017.0814516129,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,19829836.73,248.0,,58.0,24.14,,,,,,,79959.01907258065,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20540713.0,239.0,,54.4,72.1,,,,,,,85944.40585774058,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20535735.0,239.0,,54.1,72.1,,,,,,,85923.57740585774,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20237214.0,239.0,,53.7,72.1,,,,,,,84674.53556485356,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20232307.0,239.0,,53.4,72.1,,,,,,,84654.00418410041,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20238850.0,239.0,,53.8,72.1,,,,,,,84681.38075313807,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20214313.0,239.0,,52.3,72.1,,,,,,,84578.71548117154,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20215949.0,239.0,,52.4,72.1,,,,,,,84585.56066945607,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21999176.0,239.0,,54.3,72.1,,,,,,,92046.76150627615,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,22006285.0,239.0,,54.7,72.1,,,,,,,92076.50627615063,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21993844.0,239.0,,54.0,72.1,,,,,,,92024.45188284518,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,22002731.0,239.0,,54.5,72.1,,,,,,,92061.6359832636,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21997399.0,239.0,,54.2,72.1,,,,,,,92039.32635983263,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21986734.0,239.0,,53.6,72.1,,,,,,,91994.70292887029,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21992067.0,239.0,,53.9,72.1,,,,,,,92017.01673640167,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21990289.0,239.0,,53.8,72.1,,,,,,,92009.57740585774,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,21032556.0,239.0,,54.7,72.1,,,,,,,88002.32635983263,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20557307.0,239.0,,55.4,72.1,,,,,,,86013.83682008368,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,20545691.0,239.0,,54.7,72.1,,,,,,,85965.23430962343,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,34059422.0,246.8,,199.0,39.5,,,,,,,138004.14100486223,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,20095148.0,168.0,,124.6,33.0,,,,,,,119613.97619047618,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,20093774.0,168.0,,124.5,33.0,,,,,,,119605.79761904762,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,20361665.0,168.0,,144.0,33.0,,,,,,,121200.38690476191,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,39870610.0,246.8,,227.3,39.5,,,,,,,161550.28363047002,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,37324550.0,246.8,,249.3,39.5,,,,,,,151233.99513776336,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,37271430.0,246.8,,245.7,39.5,,,,,,,151018.76012965964,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,34700986.0,246.8,,245.7,39.5,,,,,,,140603.67098865478,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,37592735.0,246.8,,245.7,39.5,,,,,,,152320.6442463533,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,36897707.0,246.8,,199.0,39.5,,,,,,,149504.4854132901,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,20163838.0,168.0,,129.6,33.0,,,,,,,120022.84523809524,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,20444174.0,168.0,,112.2,33.0,,,,,,,121691.51190476191,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,32815387.0,246.8,,224.4,39.5,,,,,,,132963.48055105348,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,32701400.0,246.8,,215.7,39.5,,,,,,,132501.62074554295,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,35497543.0,246.8,,211.4,39.5,,,,,,,143831.21150729334,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,35511789.0,246.8,,212.4,39.5,,,,,,,143888.9343598055,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,32732845.0,246.8,,218.1,39.5,,,,,,,132629.0316045381,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,35276613.0,246.8,,218.2,39.5,,,,,,,142936.03322528364,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,35278025.0,246.8,,218.3,39.5,,,,,,,142941.75445705024,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,38138406.0,246.8,,218.3,39.5,,,,,,,154531.62884927067,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,19605584.0,168.0,,96.3,33.0,,,,,,,116699.90476190476,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,36683887.0,246.8,,227.5,39.5,,,,,,,148638.1158833063,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,36833188.0,246.8,,216.0,39.5,,,,,,,149243.06320907618,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,34292968.0,246.8,,216.0,39.5,,,,,,,138950.43760129658,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,34354789.0,246.8,,220.5,39.5,,,,,,,139200.92787682332,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,34357536.0,246.8,,220.7,39.5,,,,,,,139212.05834683953,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,37208758.0,246.8,,219.9,39.5,,,,,,,150764.82171799027,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,39702073.0,246.8,,278.1,39.5,,,,,,,160867.3946515397,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,36774669.0,246.8,,278.2,39.5,,,,,,,149005.9521880065,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,35147471.0,246.8,,278.2,39.5,,,,,,,142412.7674230146,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,38076427.0,246.8,,278.2,39.5,,,,,,,154280.49837925445,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,37231082.0,246.8,,221.4,39.5,,,,,,,150855.2755267423,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,34510028.0,246.8,,231.8,39.5,,,,,,,139829.93517017827,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,32946407.0,246.8,,234.4,39.5,,,,,,,133494.35575364667,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,32778702.0,246.8,,221.6,39.5,,,,,,,132814.8379254457,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,35164749.0,235.0,,241.0,49.0,,,,,,,149637.22978723404,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,35056802.0,235.0,,233.0,49.0,,,,,,,149177.88085106382,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,RAI,,,25009008.43,175.0,,178.62,53.54,,,,,,,142908.6196,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,RAI,,,24970905.82,175.0,,175.97,53.54,,,,,,,142690.8904,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,10784008.35,277.4,,278.2,39.0,,,,,,,38875.300468637346,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,11261003.33,277.4,,264.2,39.0,,,,,,,40594.820944484505,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,11198352.28,277.4,,237.2,39.0,,,,,,,40368.970007209806,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,11003348.95,277.4,,300.2,39.0,,,,,,,39666.00198269647,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,11197192.07,277.4,,236.7,39.0,,,,,,,40364.7875630858,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,10776245.0,277.4,,236.7,39.0,,,,,,,38847.31434751262,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,10817558.76,277.4,,255.2,39.0,,,,,,,38996.24643114636,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,11084808.39,277.4,,261.2,39.0,,,,,,,39959.65533525596,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,14866593.51,220.34,,0.0,127.73,,,,,,,67471.15144776255,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,15245360.22,220.34,,0.0,127.73,,,,,,,69190.16165925388,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,15055976.86,220.34,,0.0,127.73,,,,,,,68330.656530816,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,14766045.7,218.68,,0.0,127.73,,,,,,,67523.53072983354,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,15236301.94,218.68,,0.0,127.73,,,,,,,69673.9616791659,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,14295789.47,218.68,,0.0,127.73,,,,,,,65373.09982623011,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,16111773.99,218.68,,0.0,74.45,,,,,,,73677.40072251692,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELAN,,,15330051.21,218.68,,0.0,127.73,,,,,,,70102.66695628315,False,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,20013939.14,208.65,,0.0,0.0,,,,,,,95921.107788162,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,19366479.48,207.56,,0.0,0.0,,,,,,,93305.45133937175,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,RAI VIEWS,,,22521801.87,175.0,,173.84,53.54,,,,,,,128696.0106857143,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,RAI VIEWS,,,22500858.84,175.0,,172.268,53.54,,,,,,,128576.33622857142,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Sarai S1,,,30258890.46,337.0,,124.52,28.0,,,,,,,89788.99246290802,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Sheya Residence,,,18835940.7,205.64,,208.089,0.0,,,,,,,91596.67720287883,True,False
