source_file,source_sheet,project_name,park,stage,unit_code,unit_name,unit_type,category,building_type,price,price_with_finishing,price_per_sqm,bua,land_area,garden_area,roof_area,bedrooms,bathrooms,finishing,delivery_status,status,location,model,model_group_code,owner,comment,has_garden,has_roof
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-AL-1,<NA>,<NA>,Park Side House,IVPA,25857779.0,,103431.116,250.0,0.0,154.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-AL-2,<NA>,<NA>,Park Side House,IVPA,21799348.0,,90830.61666666667,240.0,0.0,65.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Middle-3 BR-240,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-B0-3,<NA>,<NA>,Park Side House,IVPA,19926542.0,,94888.29523809523,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-B0-4,<NA>,Villa,I-Villa 3,IVPA,20568244.0,,102841.22,200.0,0.0,85.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Garden Corner-Garden-Corner-3 BR-200,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-B3-4,<NA>,Villa,I-Villa 3,IVPA,18010586.0,,87856.51707317073,205.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-205,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-BL-1,<NA>,<NA>,Park Side House,IVPA,21799348.0,,90830.61666666667,240.0,0.0,65.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Middle-3 BR-240,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-18-BL-2,<NA>,<NA>,Park Side House,IVPA,26194910.0,,104779.64,250.0,0.0,150.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-A0-1,<NA>,Villa,I-Villa 3,IVPA,20604479.0,,103022.395,200.0,0.0,88.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Garden Corner-Garden-Corner-3 BR-200,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-A3-1,<NA>,Villa,I-Villa 3,IVPA,18010586.0,,87856.51707317073,205.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-205,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-A3-2,<NA>,Villa,I-Villa 3,IVPA,18933407.0,,90159.08095238096,210.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-210,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-AL-2,<NA>,<NA>,Park Side House,IVPA,21685066.0,,90354.44166666667,240.0,0.0,61.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Middle-3 BR-240,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-B0-3,<NA>,<NA>,Park Side House,IVPA,19560840.0,,93146.85714285714,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-B3-4,<NA>,Villa,I-Villa 3,IVPA,17708622.0,,86383.52195121952,205.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-205,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-BL-1,<NA>,<NA>,Park Side House,IVPA,21685066.0,,90354.44166666667,240.0,0.0,61.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Middle-3 BR-240,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-19-BL-2,<NA>,<NA>,Park Side House,IVPA,25372082.0,,101488.328,250.0,0.0,137.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-20-A0-1,<NA>,Villa,I-Villa 3,IVPA,20263261.0,,101316.305,200.0,0.0,88.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Garden Corner-Garden-Corner-3 BR-200,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-20-AL-1,<NA>,<NA>,Park Side House,IVPA,25372082.0,,101488.328,250.0,0.0,137.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-20-B0-3,<NA>,<NA>,Park Side House,IVPA,19560840.0,,93146.85714285714,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-20-B3-3,<NA>,Villa,I-Villa 3,IVPA,18590794.0,,88527.59047619048,210.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-210,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-20-BL-1,<NA>,<NA>,Park Side House,IVPA,21656496.0,,90235.4,240.0,0.0,60.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Middle-3 BR-240,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-21-A0-2,<NA>,<NA>,Park Side House,IVPA,19780261.0,,94191.71904761904,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-21-B0-3,<NA>,<NA>,Park Side House,IVPA,19780261.0,,94191.71904761904,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-21-B3-4,<NA>,Villa,I-Villa 3,IVPA,18010586.0,,87856.51707317073,205.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-205,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-21-BL-2,<NA>,<NA>,Park Side House,IVPA,25500078.0,,102000.312,250.0,0.0,132.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-22-A0-2,<NA>,<NA>,Park Side House,IVPA,19780261.0,,94191.71904761904,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-22-B0-3,<NA>,<NA>,Park Side House,IVPA,20145962.0,,95933.15238095238,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-22-BL-2,<NA>,<NA>,Park Side House,IVPA,27065736.0,,108262.944,250.0,0.0,171.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-23-A0-2,<NA>,<NA>,Park Side House,IVPA,19926542.0,,94888.29523809523,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-23-AL-1,<NA>,<NA>,Park Side House,IVPA,25794924.0,,103179.696,250.0,0.0,136.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-23-B0-3,<NA>,<NA>,Park Side House,IVPA,20657944.0,,98371.1619047619,210.0,0.0,22.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House C-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-23-B3-3,<NA>,Villa,I-Villa 3,IVPA,19618632.0,,93422.05714285714,210.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-210,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPA-23-BL-2,<NA>,<NA>,Park Side House,IVPA,26669179.0,,106676.716,250.0,0.0,135.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House A-Garden-Corner-3 BR-250,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-10-A0-2,<NA>,<NA>,Park Side House,IVPB,23201853.0,,110485.0142857143,210.0,0.0,146.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House B-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-10-A3-2,<NA>,Villa,I-Villa 3,IVPB,19481587.0,,92769.4619047619,210.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-210,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-11-A0-2,<NA>,<NA>,Park Side House,IVPB,23855544.0,,113597.82857142857,210.0,0.0,113.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House B-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-11-A3-2,<NA>,Villa,I-Villa 3,IVPB,20760674.0,,98860.35238095238,210.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-210,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-11-B0-3,<NA>,<NA>,Park Side House,IVPB,24609802.0,,117189.53333333334,210.0,0.0,146.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House B-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-11-B3-2,<NA>,Villa,I-Villa 3,IVPB,18381770.0,,96746.15789473684,190.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Park Front-Roof-Middle-3 BR-190,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-11-B3-3,<NA>,Villa,I-Villa 3,IVPB,20760674.0,,98860.35238095238,210.0,0.0,0.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,I-Villa Roof Corner-Roof-Corner-3 BR-210,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,i city oct,<NA>,Lagoon Park,<NA>,L-IVPB-12-A0-2,<NA>,<NA>,Park Side House,IVPB,23880686.0,,113717.55238095239,210.0,0.0,146.0,0.0,3.0,,<NA>,OFF PLAN - 4.5,Available,<NA>,Park Side House B-Garden-Corner-3 BR-210,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,i city oct,<NA>,,<NA>,,<NA>,<NA>,,,,,,,,,,,,<NA>,,,<NA>,,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SA-118-1-GF,<NA>,Villa,Villa,Stand Alone,64935049.0,,288600.21777777775,225.0,417.67,300.37,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SA-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SA-119-1-GF,<NA>,Villa,Villa,Stand Alone,63548024.0,,282435.66222222225,225.0,389.78,272.48,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SA-CRETE-225-Lagoon 50-Corner,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-110-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,81291207.0,,361294.25333333336,225.0,541.3,424.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SL-CRETE-225-Lagoon 100-Corner,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-117-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,73410879.0,,326270.5733333333,225.0,417.67,300.37,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-142-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,73624776.0,,327221.2266666667,225.0,356.04,238.74,0.0,,,<NA>,OFF PLAN - 2,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-179-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,71194770.0,,316421.2,225.0,343.5,226.2,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-180-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,71202683.0,,316456.3688888889,225.0,343.62,226.32,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-181-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,71202683.0,,316456.3688888889,225.0,343.62,226.32,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-182-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,71202683.0,,316456.3688888889,225.0,343.62,226.32,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-183-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,71202683.0,,316456.3688888889,225.0,343.62,226.32,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-SL-184-1-GF,<NA>,Villa,Villa,Stand Alone Lagoon,71194770.0,,316421.2,225.0,343.5,226.2,0.0,,,<NA>,READY TO MOVE - 9,Available,<NA>,SL-CRETE-225-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-THL-065-D-GF,<NA>,Townhouse,Town House,Town House Lagoon,33887593.0,,225917.28666666665,150.0,134.5,75.18,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,THL-CRETE-150-Lagoon 100-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-TW-059-B-GF,<NA>,<NA>,Twin House,Twin House,39654516.0,,255835.5870967742,155.0,255.99,172.65,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,TW-CRETE-155-Green Area-Corner,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-TW-096-A-GF,<NA>,<NA>,Twin House,Twin House,39341656.0,,253817.13548387098,155.0,224.93,141.59,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,TW-CRETE-155-Swimming pool-Corner,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Crete,<NA>,CR-TW-096-B-GF,<NA>,<NA>,Twin House,Twin House,39341656.0,,253817.13548387098,155.0,224.93,141.59,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,TW-CRETE-155-Swimming pool-Corner,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL5-081-D-GF,<NA>,Townhouse,Town House,EV-TH,24109674.0,,141821.61176470589,170.0,124.92,66.43,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL5-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL5-090-D-GF,<NA>,Townhouse,Town House,EV-TH,24402648.0,,143544.98823529412,170.0,124.94,66.45,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL5-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-080-B-GF,<NA>,Townhouse,Town House,EV-TH,24218394.0,,142461.14117647058,170.0,125.46,66.97,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-080-F-GF,<NA>,Townhouse,Town House,EV-TH,24209475.0,,142408.67647058822,170.0,125.03,66.54,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-080-G-GF,<NA>,Townhouse,Town House,EV-TH,24217772.0,,142457.48235294118,170.0,125.43,66.94,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-089-C-GF,<NA>,Townhouse,Town House,EV-TH,24400780.0,,143534.0,170.0,124.85,66.36,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-089-D-GF,<NA>,Townhouse,Town House,EV-TH,24209060.0,,142406.23529411765,170.0,125.01,66.52,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-089-E-GF,<NA>,Townhouse,Town House,EV-TH,24010703.0,,141239.4294117647,170.0,124.85,66.36,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,Evia,<NA>,EV-THL8-089-G-GF,<NA>,Townhouse,Town House,EV-TH,24015885.0,,141269.91176470587,170.0,125.1,66.61,0.0,,,<NA>,OFF PLAN - 3,Available,<NA>,THL8-EVIA-170-Lagoon 75%-Middle,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,RL-SA-065-1-GF,<NA>,Villa,Villa,Stand Alone,62108018.0,,276035.6355555556,225.0,514.49,0.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SA-RHODES Lagoon-225-Swimming Pool-Middle,SWIMMING POOL-MIDDLE,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,RL-SA-069-C-GF,<NA>,Villa,Villa,Stand Alone,58219581.0,,258753.69333333333,225.0,486.19,0.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SA-RHODES-225-Green Area-Corner,GREEN AREA-CORNER,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,RL-SA-070-A-GF,<NA>,Villa,Villa,Stand Alone,58931675.0,,261918.55555555556,225.0,505.8,0.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SA-RHODES-225-Green Area-Corner,GREEN AREA-CORNER,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,RL-SA-070-B-GF,<NA>,Villa,Villa,Stand Alone,54567498.0,,242522.21333333335,225.0,365.89,0.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SA-RHODES-225-Green Area-Middle,GREEN AREA-MIDDLE,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,RL-SA-070-C-GF,<NA>,Villa,Villa,Stand Alone,56722932.0,,252101.92,225.0,460.78,0.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,SA-RHODES-225-Green Area-Corner,GREEN AREA-CORNER,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,RL-TW-058-B-GF,<NA>,<NA>,Twin House,Twin House,36441415.0,,236126.57940776256,154.33,262.39,151.48,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,TW-RHODES Lagoon-155-Swimming Pool-Corner,SWIMMING POOL-CORNER,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,ras elhakma,<NA>,RHODES & TINOS,<NA>,TN-TW-109-A-GF,<NA>,<NA>,Twin House,TWIN HOUSE,34972821.0,,226610.64601827253,154.33,228.62,0.0,0.0,,,<NA>,READY TO MOVE - 3,Available,<NA>,TW-TINOS New-155-Lagoon-Middle,LAGOON-MIDDLE,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC16-15-16,<NA>,<NA>,Cabana,JC16,9996665.0,,199933.3,50.0,0.0,0.0,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC16-Junior Cabana-First-Middle -1BR-50,,<NA>,<NA>,False,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-10-01,<NA>,<NA>,Cabana,JC8,12483381.0,,249667.62,50.0,0.0,9.06,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Corner -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-10-02,<NA>,<NA>,Cabana,JC8,12200450.0,,244009.0,50.0,0.0,7.28,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Middle -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-10-03,<NA>,<NA>,Cabana,JC8,12262934.0,,245258.68,50.0,0.0,8.17,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Middle -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-10-04,<NA>,<NA>,Cabana,JC8,12482679.0,,249653.58,50.0,0.0,9.05,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Corner -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-12-03,<NA>,<NA>,Cabana,JC8,12631517.0,,252630.34,50.0,0.0,8.17,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Middle -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-2-01,<NA>,<NA>,Cabana,JC8,12430727.0,,248614.54,50.0,0.0,9.06,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Corner -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-8-02,<NA>,<NA>,Cabana,JC8,12569033.0,,251380.66,50.0,0.0,7.28,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Middle -1BR-50,,<NA>,<NA>,True,False
9-3-2026 (1).xlsx,crysta,<NA>,KI1,<NA>,KI1-JC8-8-03,<NA>,<NA>,Cabana,JC8,12631517.0,,252630.34,50.0,0.0,8.17,0.0,1.0,,<NA>,OFF PLAN - 3,Available,<NA>,JC8-Junior Cabana-Ground-Middle -1BR-50,,<NA>,<NA>,True,False
